"","TOT_FLY_OPS","TOT_DIR_MAINT","TOTAL_AIR_HOURS","AIRCRAFT_CONFIG","UNIQUE_CARRIER_NAME","CARRIER","REGION","YEAR","QUARTER","time_pt","AC_GROUP","SSD_NAME","MANUFACTURER","LONG_NAME","SHORT_NAME","BEGIN_DATE"
"16125",11236.23,6292.58,2.83,2,"Atlas Air Inc.","5Y","D",2018,2,2018.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16126",13910,6853,2.99,2,"United Parcel Service","5X","L",2009,2,2009.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"16127",14747,7182,1.68,2,"United Parcel Service","5X","D",2006,4,2006.4,7,"BOEING 727-100","BOEING","BOEING 727-100","B727-100","1/1/1990 12:00:00 AM"
"16128",21859,3107,5.12,1,"Delta Air Lines Inc.","DL","L",2004,3,2004.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16129",58096,6292,6.56,1,"American Airlines Inc.","AA","L",2008,2,2008.2,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"16130",16662,3548,3.39,1,"Delta Air Lines Inc.","DL","L",2025,1,2025.1,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"16131",57850.96,6482.7,11.13,1,"Hawaiian Airlines Inc.","HA","D",2004,4,2004.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16132",18489,8961,2.3,2,"Federal Express Corporation","FX","A",2021,1,2021.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"16133",76354,4361,18.27,1,"Continental Air Lines Inc.","CO","L",2008,3,2008.3,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"16134",20409,2386,2.7,1,"Delta Air Lines Inc.","DL","L",2025,2,2025.2,6,"AIRBUS A350-900","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A350-900","A350-9","9/1/2016 12:00:00 AM"
"16135",12391.98,2055.27,1.68,1,"United Air Lines Inc.","UA","A",2020,3,2020.3,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"16136",19727.96,3247.8,1.82,2,"Atlas Air Inc.","5Y","D",2021,4,2021.4,8,"BOEING B747-8","BOEING","BOEING B747-8","B747-8","1/1/2010 12:00:00 AM"
"16137",23711.27,9335.93,6.64,1,"United Air Lines Inc.","UA","L",2023,4,2023.4,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"16138",89639.95,17667.58,8.85,2,"Kalitta Air LLC","KAQ","I",2007,4,2007.4,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"16139",32016,5657,10.38,1,"Delta Air Lines Inc.","DL","L",2009,2,2009.2,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"16140",22894,10725,9.48,1,"Alaska Airlines Inc.","AS","D",2015,1,2015.1,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"16141",49322.88,4999.07,10.84,1,"Spirit Air Lines","NK","D",2012,2,2012.2,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"16142",63116.55,13546.08,15.96,1,"US Airways Inc.","US","D",2013,2,2013.2,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"16143",26556.5,6638.56,3.67,1,"United Air Lines Inc.","UA","D",2024,1,2024.1,6,"BOEING 767-400/ER","BOEING","BOEING 767-400/ER","B767-4","1/1/1998 12:00:00 AM"
"16144",47593.31,7413.81,3.49,2,"United Parcel Service","5X","D",2013,4,2013.4,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"16145",30883.92,7211.08,3.22,2,"United Parcel Service","5X","D",2015,2,2015.2,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"16146",37236.69,7596.27,7.87,1,"Hawaiian Airlines Inc.","HA","P",2023,1,2023.1,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"16147",42607,8345,8.8,1,"American Airlines Inc.","AA","A",2012,3,2012.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"16148",20550.68,2981.75,4.74,1,"United Air Lines Inc.","UA","L",2017,2,2017.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16149",19309,2816,3.36,1,"Delta Air Lines Inc.","DL","A",2021,4,2021.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16150",58644,9769,13.95,1,"Continental Air Lines Inc.","CO","D",2008,1,2008.1,6,"BOEING 757-300","BOEING","BOEING 757-300","B757-3","1/1/1999 12:00:00 AM"
"16151",39117.89,12468.66,9.84,1,"Sun Country Airlines d/b/a MN Airlines","SY","D",2017,4,2017.4,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"16152",38057,3828,6.88,1,"Continental Air Lines Inc.","CO","P",2004,4,2004.4,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"16153",11283.01,13223.05,5.26,2,"ABX Air Inc","ABX","D",2020,1,2020.1,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"16154",18615,3985,6.07,1,"Delta Air Lines Inc.","DL","L",2017,2,2017.2,6,"B737-900ER","BOEING","BOEING 737-900ER","B737-9ER","1/1/2012 12:00:00 AM"
"16155",22636,3180,5.26,1,"Delta Air Lines Inc.","DL","A",2016,2,2016.2,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"16156",8786.13,6335.72,2.4,2,"Northern Air Cargo Inc.","NC","I",2023,3,2023.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16157",30901.77,7580.6,4.61,2,"Atlas Air Inc.","5Y","I",2010,3,2010.3,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"16158",27276,1181,9.25,1,"Alaska Airlines Inc.","AS","D",2015,2,2015.2,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"16159",68451.58,9299.33,6.19,2,"Kalitta Air LLC","KAQ","I",2010,3,2010.3,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"16160",19340,9404,6.66,1,"Alaska Airlines Inc.","AS","D",2020,1,2020.1,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"16161",23324,7176,9.2,1,"Alaska Airlines Inc.","AS","D",2017,2,2017.2,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"16162",58075.54,9271.72,12.36,1,"Hawaiian Airlines Inc.","HA","D",2005,1,2005.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16163",46484,3406,6,1,"United Air Lines Inc.","UA","L",2013,1,2013.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16164",11964.69,11154.62,4.62,2,"ABX Air Inc","ABX","D",2023,3,2023.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"16165",61446.96,15765.99,7.04,2,"Kalitta Air LLC","KAQ","I",2007,3,2007.3,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"16166",46584.14,7885.34,6.12,1,"United Air Lines Inc.","UA","D",2014,1,2014.1,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"16167",45613.84,7706.02,3.32,2,"United Parcel Service","5X","D",2014,2,2014.2,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"16168",19074,2778,3.11,1,"Delta Air Lines Inc.","DL","P",2021,3,2021.3,6,"AIRBUS A330-900","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-900","A339","9/1/2016 12:00:00 AM"
"16169",17415.3,3438.62,4.63,1,"United Air Lines Inc.","UA","L",2024,3,2024.3,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"16170",27708,8815,6.19,1,"Alaska Airlines Inc.","AS","D",2022,3,2022.3,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"16171",23208,3809,4.98,1,"Alaska Airlines Inc.","AS","L",2023,1,2023.1,6,"B737-900ER","BOEING","BOEING 737-900ER","B737-9ER","1/1/2012 12:00:00 AM"
"16172",36858.22,10511.69,5.9,1,"US Airways Inc.","US","A",2013,2,2013.2,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"16173",25345.17,6526.9,6.55,1,"US Airways Inc.","US","A",2015,2,2015.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"16174",46307.32,6446.41,5.43,1,"United Air Lines Inc.","UA","L",2014,3,2014.3,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"16175",18502,7226,3.29,2,"United Parcel Service","5X","L",2010,3,2010.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"16176",12632.96,9815.09,6.39,2,"Astar USA, LLC","ER","D",2005,4,2005.4,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
